date,campaign_id,customer_id,cost_micros,average_order_value_micros,impressions,clicks,average_cpc,ctr,engagements,all_conversions_from_interactions_rate,rl_ingested_at,interactions
2024-03-24,18856235667,,19790000,0,820,68,291029.4117647059,0.082926829268292687,0,0.2463555294117647,2025-08-13 14:32:56.508626 UTC,68
2024-08-02,18856235667,,20480000,0,622,68,301176.4705882353,0.10932475884244373,0,0.50796452941176462,2025-08-13 14:32:56.512641 UTC,68
2024-03-26,18856235667,,18610000,0,842,68,273676.4705882353,0.08076009501187649,0,0.24479898529411764,2025-08-13 14:32:56.508685 UTC,68
2024-05-30,18856235667,,17840000,0,814,68,262352.9411764706,0.083538083538083535,0,0.63016010294117653,2025-08-13 14:32:56.510683 UTC,68
2024-09-26,18856235667,,11890000,0,1012,69,172318.84057971014,0.068181818181818177,0,0.34644988405797106,2025-08-13 14:32:56.514311 UTC,69
2023-12-05,18856235667,,16270000,0,968,69,235797.10144927536,0.071280991735537189,0,0.56016694202898554,2025-08-13 14:32:56.505344 UTC,69
2024-12-04,18856235667,,8482802,0,607,69,122939.15942028986,0.11367380560131796,0,0.37835855072463764,2025-08-13 14:32:56.516417 UTC,69
2024-01-28,18856235667,,20190000,0,970,69,292608.69565217389,0.0711340206185567,0,0.41490184057971013,2025-08-13 14:32:56.506995 UTC,69
2024-11-05,18856235667,,25040000,0,621,69,362898.55072463769,0.1111111111111111,0,0.43954152173913047,2025-08-13 14:32:56.515531 UTC,69
2024-07-18,18856235667,,20240000,0,758,69,293333.33333333331,0.091029023746701854,0,0.4215873913043478,2025-08-13 14:32:56.512181 UTC,69
2024-04-27,18856235667,,19270000,0,961,69,279275.36231884058,0.071800208116545264,0,0.49513695652173917,2025-08-13 14:32:56.509658 UTC,69
2025-04-06,18856235667,,3790000,0,541,69,54927.536231884056,0.12754158964879853,0,0.3112586956521739,2025-08-13 14:32:56.520519 UTC,69
2024-03-06,18856235667,,19860000,0,772,70,283714.28571428574,0.090673575129533682,0,0.26176085714285718,2025-08-13 14:32:56.508085 UTC,70
2024-05-02,18856235667,,20610000,0,837,70,294428.57142857142,0.083632019115890077,0,0.48603905714285717,2025-08-13 14:32:56.509808 UTC,70
2025-08-03,18856235667,,17110152,0,451,70,244430.74285714285,0.15521064301552107,0,1.0654392142857141,2025-11-02 05:01:37.339660 UTC,70
2024-04-23,18856235667,,19120000,0,779,70,273142.85714285716,0.089858793324775352,0,0.26974464285714284,2025-08-13 14:32:56.509535 UTC,70
2025-03-01,18856235667,,12985721,0,649,70,185510.3,0.10785824345146379,0,0.4013041,2025-08-13 14:32:56.519418 UTC,70
2025-07-19,18856235667,,29729549,0,823,71,418726.04225352115,0.086269744835965972,0,0.71111146478873244,2025-10-18 05:01:41.849878 UTC,71
2025-07-26,18856235667,,25351855,0,484,71,357068.38028169016,0.14669421487603307,0,0.61418105633802822,2025-10-25 05:01:22.866827 UTC,71
2024-06-06,18856235667,,21250000,0,919,71,299295.77464788733,0.07725788900979326,0,0.61488550704225353,2025-08-13 14:32:56.510897 UTC,71
2024-10-01,18856235667,,8810000,0,1035,71,124084.50704225352,0.068599033816425126,0,0.18160657746478873,2025-08-13 14:32:56.514470 UTC,71
2025-07-02,18856235667,,24153882,0,593,71,340195.52112676058,0.11973018549747048,0,0.58807023943661973,2025-10-01 05:01:18.313619 UTC,71
2024-04-18,18856235667,,19390000,0,945,72,269305.55555555556,0.0761904761904762,0,0.462646375,2025-08-13 14:32:56.509378 UTC,72
2023-10-25,18856235667,,13900000,0,1161,72,193055.55555555556,0.062015503875968991,0,0.15034691666666666,2025-08-13 14:32:56.504071 UTC,72
2024-08-01,18856235667,,19720000,0,488,72,273888.88888888888,0.14754098360655737,0,0.36842038888888889,2025-08-13 14:32:56.512610 UTC,72
2024-04-17,18856235667,,20360000,0,889,72,282777.77777777775,0.080989876265466818,0,0.39299547222222225,2025-08-13 14:32:56.509349 UTC,72
2023-10-23,18856235667,,13510000,0,1227,72,187638.88888888888,0.058679706601466992,0,0.15277777777777779,2025-08-13 14:32:56.504012 UTC,72
2024-04-15,18856235667,,19540000,0,935,72,271388.88888888888,0.077005347593582893,0,0.338188625,2025-08-13 14:32:56.509289 UTC,72
2023-12-08,18856235667,,19560000,0,1205,72,271666.66666666669,0.059751037344398343,0,0.36576788888888889,2025-08-13 14:32:56.505432 UTC,72
2024-02-17,18856235667,,21390000,0,969,72,297083.33333333331,0.074303405572755415,0,0.11342593055555555,2025-08-13 14:32:56.507601 UTC,72
2024-03-03,18856235667,,20000000,0,916,72,277777.77777777775,0.078602620087336247,0,0.5996484861111111,2025-08-13 14:32:56.507995 UTC,72
2024-05-03,18856235667,,20420000,0,766,72,283611.11111111112,0.093994778067885115,0,0.40048255555555556,2025-08-13 14:32:56.509838 UTC,72
2024-04-24,18856235667,,19550000,0,996,73,267808.21917808219,0.073293172690763048,0,0.23020589041095887,2025-08-13 14:32:56.509568 UTC,73
2024-03-07,18856235667,,19360000,0,759,73,265205.47945205477,0.096179183135704879,0,0.28717472602739724,2025-08-13 14:32:56.508115 UTC,73
2024-10-02,18856235667,,8360000,0,896,73,114520.54794520549,0.081473214285714288,0,0.28917394520547945,2025-08-13 14:32:56.514499 UTC,73
2024-06-11,18856235667,,19940000,0,872,73,273150.68493150687,0.083715596330275227,0,0.29861686301369861,2025-08-13 14:32:56.511046 UTC,73
2024-02-18,18856235667,,21020000,0,1016,73,287945.20547945204,0.0718503937007874,0,0.29290886301369862,2025-08-13 14:32:56.507632 UTC,73
2025-12-27,18856235667,,16747335,0,875,73,229415.54794520547,0.083428571428571435,0,0.7801251506849316,2026-01-17 00:01:39.206259 UTC,73
2024-06-03,18856235667,,20650000,0,999,73,282876.71232876711,0.073073073073073078,0,0.34591527397260274,2025-08-13 14:32:56.510807 UTC,73
2024-06-04,18856235667,,20730000,0,947,73,283972.602739726,0.077085533262935588,0,0.60803515068493152,2025-08-13 14:32:56.510837 UTC,73
2024-03-23,18856235667,,19340000,0,1008,73,264931.50684931508,0.072420634920634927,0,0.40563156164383563,2025-08-13 14:32:56.508597 UTC,73
2024-05-14,18856235667,,20050000,0,898,73,274657.53424657532,0.081291759465478841,0,0.25668043835616439,2025-08-13 14:32:56.510171 UTC,73
2024-03-08,18856235667,,19280000,0,887,73,264109.58904109587,0.082299887260428417,0,0.26743324657534245,2025-08-13 14:32:56.508144 UTC,73
2024-03-12,18856235667,,19260000,0,955,74,260270.27027027027,0.0774869109947644,0,0.23404587837837837,2025-08-13 14:32:56.508266 UTC,74
2024-09-02,18856235667,,16220000,0,1026,74,219189.1891891892,0.072124756335282647,0,0.29678360810810811,2025-08-13 14:32:56.513615 UTC,74
2024-06-05,18856235667,,21110000,0,835,74,285270.2702702703,0.08862275449101796,0,0.34719302702702703,2025-08-13 14:32:56.510868 UTC,74
2024-03-29,18856235667,,18140000,0,817,74,245135.13513513515,0.09057527539779682,0,0.32816197297297295,2025-08-13 14:32:56.508779 UTC,74
2024-03-21,18856235667,,19660000,0,798,74,265675.67567567568,0.092731829573934832,0,0.25755281081081077,2025-08-13 14:32:56.508537 UTC,74
2024-03-13,18856235667,,19800000,0,943,74,267567.56756756757,0.0784729586426299,0,0.18626948648648647,2025-08-13 14:32:56.508295 UTC,74
2024-02-12,18856235667,,21570000,0,1065,74,291486.48648648651,0.069483568075117366,0,0.20319429729729729,2025-08-13 14:32:56.507448 UTC,74
2024-05-09,18856235667,,19320000,0,1050,74,261081.08108108109,0.07047619047619047,0,0.368792,2025-08-13 14:32:56.510022 UTC,74
2024-05-24,18856235667,,18450000,0,1008,75,246000.0,0.0744047619047619,0,1.20249036,2025-08-13 14:32:56.510500 UTC,75
2025-02-02,18856235667,,16787312,0,737,75,223830.82666666666,0.10176390773405698,0,0.52347801333333333,2025-08-13 14:32:56.518594 UTC,75
2023-10-18,18856235667,,13490000,0,1076,75,179866.66666666666,0.069702602230483274,0,0.33294442666666668,2025-08-13 14:32:56.503854 UTC,75
2024-03-31,18856235667,,16200000,0,888,75,216000.0,0.084459459459459457,0,0.31987776,2025-08-13 14:32:56.508838 UTC,75
2024-11-09,18856235667,,14630000,0,588,75,195066.66666666666,0.12755102040816327,0,0.47958010666666667,2025-08-13 14:32:56.515655 UTC,75
2024-04-19,18856235667,,19790000,0,910,75,263866.66666666669,0.082417582417582416,0,0.20892940000000002,2025-08-13 14:32:56.509412 UTC,75
2025-02-23,18856235667,,21847066,0,602,75,291294.21333333332,0.12458471760797342,0,0.24475376000000001,2025-08-13 14:32:56.519238 UTC,75
2024-08-12,18856235667,,20310000,0,1050,75,270800.0,0.071428571428571425,0,0.54273986666666663,2025-08-13 14:32:56.512947 UTC,75
2024-07-19,18856235667,,20200000,0,767,75,269333.33333333331,0.097783572359843543,0,0.38440213333333334,2025-08-13 14:32:56.512217 UTC,75
2024-08-06,18856235667,,15220000,0,698,75,202933.33333333334,0.10744985673352435,0,0.41516610666666665,2025-08-13 14:32:56.512766 UTC,75
2024-09-30,18856235667,,12070000,0,1158,76,158815.78947368421,0.06563039723661486,0,0.26088865789473686,2025-08-13 14:32:56.514440 UTC,76
2024-02-08,18856235667,,21770000,0,1179,76,286447.36842105264,0.064461407972858348,0,0.55642885526315788,2025-08-13 14:32:56.507328 UTC,76
2025-03-22,18856235667,,9450000,0,786,76,124342.10526315789,0.096692111959287536,0,0.47855114473684207,2025-08-13 14:32:56.520062 UTC,76
2024-03-14,18856235667,,20050000,0,1020,76,263815.78947368421,0.074509803921568626,0,0.1427179605263158,2025-08-13 14:32:56.508327 UTC,76
2023-10-17,18856235667,,12880000,64950000,991,76,169473.68421052632,0.076690211907164477,0,0.24600846052631581,2025-08-13 14:32:56.503823 UTC,76
2025-01-28,18856235667,,14698560,0,722,76,193402.10526315789,0.10526315789473684,0,0.39144452631578946,2025-08-13 14:32:56.518444 UTC,76
2024-05-07,18856235667,,19470000,0,961,76,256184.21052631579,0.079084287200832465,0,0.19105432894736843,2025-08-13 14:32:56.509962 UTC,76
2024-08-13,18856235667,,20280000,0,943,76,266842.10526315792,0.080593849416755042,0,0.38335475,2025-08-13 14:32:56.512976 UTC,76
2025-07-11,18856235667,,21441307,0,692,76,282122.46052631579,0.10982658959537572,0,0.91885303947368424,2025-10-10 05:01:31.555943 UTC,76
2024-02-06,18856235667,,21960000,0,1296,77,285194.8051948052,0.05941358024691358,0,0.37087911688311687,2025-08-13 14:32:56.507268 UTC,77
2024-07-27,18856235667,,18380000,0,625,77,238701.29870129871,0.1232,0,0.22629811688311688,2025-08-13 14:32:56.512461 UTC,77
2024-06-01,18856235667,,21040000,0,857,77,273246.75324675324,0.089848308051341891,0,0.54771512987012982,2025-08-13 14:32:56.510746 UTC,77
2024-07-17,18856235667,,19800000,0,714,77,257142.85714285713,0.10784313725490197,0,0.090750714285714282,2025-08-13 14:32:56.512151 UTC,77
2024-05-04,18856235667,,20840000,0,887,77,270649.35064935067,0.086809470124013535,0,0.26243444155844153,2025-08-13 14:32:56.509869 UTC,77
2024-02-07,18856235667,,21920000,0,1035,77,284675.32467532466,0.074396135265700478,0,0.33080131168831167,2025-08-13 14:32:56.507299 UTC,77
2024-03-30,18856235667,,18210000,0,958,77,236493.50649350649,0.080375782881002084,0,0.36474851948051951,2025-08-13 14:32:56.508809 UTC,77
2025-10-29,18856235667,,19791079,0,687,77,257027.0,0.11208151382823872,0,0.20933864935064936,2026-01-17 00:01:39.202342 UTC,77
2024-02-13,18856235667,,21510000,0,1084,77,279350.64935064933,0.071033210332103316,0,0.11979084415584416,2025-08-13 14:32:56.507478 UTC,77
2025-01-06,18856235667,,27680000,0,1020,77,359480.51948051946,0.075490196078431368,0,0.62541841558441558,2025-08-13 14:32:56.517399 UTC,77
2025-04-26,18856235667,,9540580,0,721,77,123903.63636363637,0.10679611650485436,0,0.48813794805194805,2025-08-13 14:32:56.521131 UTC,77
2024-08-05,18856235667,,22410000,0,885,78,287307.69230769231,0.088135593220338981,0,0.41975666666666667,2025-08-13 14:32:56.512735 UTC,78
2024-07-10,18856235667,,20750000,0,1063,78,266025.641025641,0.07337723424270931,0,0.47481607692307692,2025-08-13 14:32:56.511934 UTC,78
2024-03-15,18856235667,,20410000,0,1070,78,261666.66666666666,0.072897196261682243,0,0.18610178205128206,2025-08-13 14:32:56.508358 UTC,78
2024-04-02,18856235667,,20580000,0,1038,78,263846.15384615387,0.075144508670520235,0,0.17324538461538461,2025-08-13 14:32:56.508899 UTC,78
2024-05-10,18856235667,,20520000,0,971,78,263076.92307692306,0.080329557157569523,0,0.56230382051282057,2025-08-13 14:32:56.510053 UTC,78
2024-01-27,18856235667,,20860000,0,943,78,267435.89743589744,0.082714740190880168,0,0.38595944871794874,2025-08-13 14:32:56.506957 UTC,78
2025-02-09,18856235667,,14167401,0,743,78,181633.34615384616,0.10497981157469717,0,0.40663710256410257,2025-08-13 14:32:56.518814 UTC,78
2024-07-16,18856235667,,19980000,0,945,79,252911.39240506329,0.0835978835978836,0,1.8472806708860758,2025-08-13 14:32:56.512120 UTC,79
2025-02-07,18856235667,,18883056,0,682,79,239026.02531645569,0.1158357771260997,0,0.38414960759493672,2025-08-13 14:32:56.518753 UTC,79
2024-05-06,18856235667,,20900000,0,960,79,264556.96202531643,0.082291666666666666,0,0.51357831645569618,2025-08-13 14:32:56.509931 UTC,79
2024-09-24,18856235667,,16190000,0,1105,79,204936.70886075951,0.071493212669683254,0,0.12291925316455696,2025-08-13 14:32:56.514249 UTC,79
2025-10-19,18856235667,,15658572,0,841,79,198209.77215189874,0.093935790725327,0,0.45907724050632914,2026-01-17 00:01:39.201701 UTC,79
2024-12-02,18856235667,,21436242,0,808,79,271344.83544303797,0.097772277227722776,0,0.29383945569620251,2025-08-13 14:32:56.516357 UTC,79
2024-05-08,18856235667,,19940000,0,1083,79,252405.06329113923,0.0729455216989843,0,0.38352734177215192,2025-08-13 14:32:56.509993 UTC,79
2024-11-29,18856235667,,29274847,0,759,79,370567.68354430381,0.10408432147562582,0,0.25119848101265824,2025-08-13 14:32:56.516260 UTC,79
2024-09-29,18856235667,,12700000,0,974,79,160759.49367088606,0.0811088295687885,0,0.15899232911392405,2025-08-13 14:32:56.514409 UTC,79
2025-01-09,18856235667,,23665463,0,805,80,295818.2875,0.099378881987577633,0,0.36152367500000004,2025-08-13 14:32:56.517861 UTC,80
2023-11-20,18856235667,,14820000,0,1359,80,185250.0,0.058866813833701251,0,0.1854357375,2025-08-13 14:32:56.504873 UTC,80
2025-01-29,18856235667,,18091401,0,567,80,226142.5125,0.14109347442680775,0,0.17731383750000002,2025-08-13 14:32:56.518474 UTC,80
2025-03-20,18856235667,,12371906,0,768,80,154648.825,0.10416666666666667,0,0.42577777499999997,2025-08-13 14:32:56.520002 UTC,80
2024-07-22,18856235667,,19310000,0,838,80,241375.0,0.0954653937947494,0,0.14368966249999998,2025-08-13 14:32:56.512309 UTC,80
2024-09-25,18856235667,,17030000,0,1181,80,212875.0,0.067739204064352243,0,0.1592472875,2025-08-13 14:32:56.514279 UTC,80
2025-07-13,18856235667,,22088708,0,817,80,276108.85,0.097919216646266835,0,1.1183966,2025-10-12 05:01:16.526496 UTC,80
2024-04-11,18856235667,,19950000,0,1196,81,246296.29629629629,0.0677257525083612,0,0.21818141975308644,2025-08-13 14:32:56.509170 UTC,81
2023-12-09,18856235667,,18700000,0,1268,81,230864.19753086418,0.0638801261829653,0,0.3855655925925926,2025-08-13 14:32:56.505462 UTC,81
2025-03-19,18856235667,,13081985,0,792,81,161505.98765432098,0.10227272727272728,0,0.43128212345679012,2025-08-13 14:32:56.519972 UTC,81
2024-04-03,18856235667,,21150000,0,754,81,261111.11111111112,0.10742705570291777,0,0.32966434567901237,2025-08-13 14:32:56.508927 UTC,81
2024-04-10,18856235667,,20780000,0,1046,82,253414.63414634147,0.078393881453154873,0,0.22796764634146341,2025-08-13 14:32:56.509139 UTC,82
2025-07-12,18856235667,,23516581,0,760,82,286787.57317073172,0.10789473684210527,0,0.92128810975609754,2025-10-11 05:01:12.581630 UTC,82
2024-05-22,18856235667,,18790000,0,1007,82,229146.34146341463,0.0814299900695134,0,0.28039101219512197,2025-08-13 14:32:56.510441 UTC,82
2024-04-09,18856235667,,21280000,0,901,82,259512.19512195123,0.091009988901220862,0,0.264583512195122,2025-08-13 14:32:56.509108 UTC,82
2025-08-06,18856235667,,25156257,0,760,82,306783.62195121951,0.10789473684210527,0,0.90783721951219509,2025-11-05 05:01:24.547943 UTC,82
2025-01-30,18856235667,,19962963,0,711,82,243450.76829268291,0.11533052039381153,0,0.27567604878048779,2025-08-13 14:32:56.518505 UTC,82
2024-05-25,18856235667,,18860277,0,1029,82,230003.37804878049,0.079689018464528666,0,0.40621414634146341,2025-08-13 14:32:56.510529 UTC,82
2023-02-27,18856235667,,14950000,0,1121,82,182317.07317073172,0.073148974130240851,0,0.10975609756097561,2025-08-13 14:32:56.499304 UTC,82
2024-05-20,18856235667,,18680000,0,1129,82,227804.87804878049,0.072630646589902564,0,0.55071187804878052,2025-08-13 14:32:56.510382 UTC,82
2025-03-21,18856235667,,12018916,0,715,83,144806.21686746989,0.11608391608391608,0,0.13334615662650603,2025-08-13 14:32:56.520032 UTC,83
2023-01-30,18856235667,,12880000,0,1101,83,155180.72289156626,0.075386012715712991,0,0.15677779518072288,2025-08-13 14:32:56.498433 UTC,83
2024-03-20,18856235667,,19370000,0,991,83,233373.49397590361,0.083753784056508573,0,0.2833191927710843,2025-08-13 14:32:56.508507 UTC,83
2024-04-28,18856235667,,20120000,0,879,83,242409.63855421686,0.094425483503981791,0,0.34712589156626505,2025-08-13 14:32:56.509687 UTC,83
2024-05-13,18856235667,,19480000,0,883,83,234698.7951807229,0.093997734994337487,0,0.21427818072289156,2025-08-13 14:32:56.510142 UTC,83
2025-03-09,18856235667,,14033822,0,667,84,167069.30952380953,0.12593703148425786,0,0.21237597619047618,2025-08-13 14:32:56.519663 UTC,84
2023-10-24,18856235667,,16210000,0,1257,84,192976.19047619047,0.066825775656324582,0,0.071428571428571425,2025-08-13 14:32:56.504042 UTC,84
2024-05-05,18856235667,,22470000,0,1200,84,267500.0,0.07,0,0.2843100238095238,2025-08-13 14:32:56.509900 UTC,84
2024-04-04,18856235667,,21120000,0,874,84,251428.57142857142,0.096109839816933634,0,0.23448139285714284,2025-08-13 14:32:56.508958 UTC,84
2024-07-20,18856235667,,20590000,0,756,84,245119.04761904763,0.1111111111111111,0,0.36443557142857141,2025-08-13 14:32:56.512248 UTC,84
2024-07-13,18856235667,,22390000,0,1132,84,266547.61904761905,0.074204946996466431,0,0.37033617857142859,2025-08-13 14:32:56.512027 UTC,84
2023-11-27,18856235667,,27890000,79950000,1331,84,332023.80952380953,0.063110443275732536,0,0.35428339285714283,2025-08-13 14:32:56.505102 UTC,84
2024-07-15,18856235667,,19622500,0,847,84,233601.19047619047,0.099173553719008267,0,0.63440642857142859,2025-08-13 14:32:56.512091 UTC,84
2024-03-18,18856235667,,19800000,0,1164,84,235714.28571428571,0.072164948453608241,0,0.083984071428571436,2025-08-13 14:32:56.508448 UTC,84
2024-04-05,18856235667,,21530000,0,941,85,253294.11764705883,0.090329436769394256,0,0.14285465882352941,2025-08-13 14:32:56.508987 UTC,85
2025-11-25,18856235667,,24638377,0,1019,85,289863.25882352941,0.083415112855740922,0,0.527152505882353,2026-01-17 00:01:39.204199 UTC,85
2024-04-12,18856235667,,20070000,0,952,85,236117.64705882352,0.089285714285714288,0,0.32912928235294114,2025-08-13 14:32:56.509200 UTC,85
2024-04-22,18856235667,,19330000,0,970,85,227411.76470588235,0.087628865979381437,0,0.21278163529411764,2025-08-13 14:32:56.509504 UTC,85
2023-10-02,18856235667,,14330000,0,1334,85,168588.23529411765,0.063718140929535233,0,0.22469351764705883,2025-08-13 14:32:56.503338 UTC,85
2024-07-23,18856235667,,20180000,0,768,85,237411.76470588235,0.11067708333333333,0,0.33459557647058824,2025-08-13 14:32:56.512340 UTC,85
2025-07-18,18856235667,,29650720,0,641,85,348832.0,0.13260530421216848,0,0.45939872941176474,2025-10-17 05:01:21.000902 UTC,85
2024-03-09,18856235667,,19490000,0,1103,85,229294.11764705883,0.0770625566636446,0,0.20884905882352942,2025-08-13 14:32:56.508175 UTC,85
2024-07-28,18856235667,,18680000,0,710,85,219764.70588235295,0.11971830985915492,0,0.42663268235294122,2025-08-13 14:32:56.512491 UTC,85
2024-07-09,18856235667,,20360000,0,784,86,236744.18604651163,0.10969387755102041,0,0.38273045348837209,2025-08-13 14:32:56.511903 UTC,86
2024-04-01,18856235667,,21090000,0,1038,86,245232.55813953487,0.082851637764932567,0,0.19611181395348837,2025-08-13 14:32:56.508869 UTC,86
